d,h/d,b,E,ll,sdl,max_uz
120.0,2.0,4000.0,26700.0,-2.5,-1.25,2.399403030446193
230.0,1.25,1500.0,26700.0,-3.5,-1.0,0.002529678312465264
150.0,1.0,2500.0,24000.0,-4.0,0.0,0.032717414242415796
130.0,2.0,5000.0,30100.0,-2.5,-1.5,4.671409748503899
220.0,1.0,5000.0,37400.0,-1.5,0.0,0.1396989933254519
190.0,2.0,1000.0,37400.0,-3.0,-1.5,0.002631405572580883
110.0,1.75,3500.0,34800.0,-3.5,-0.25,1.145735780211035
140.0,1.25,5000.0,32800.0,-1.5,-1.0,0.6561350055683699
130.0,1.75,1000.0,30100.0,-1.5,-1.5,0.00360721336003752
200.0,2.0,4500.0,34800.0,-2.5,0.0,1.0919790933961335
240.0,1.25,2000.0,26700.0,-3.0,-1.25,0.007135893683563764
210.0,1.5,1000.0,30100.0,-2.0,-1.25,0.0008818799344918855
160.0,1.25,1000.0,42200.0,-5.0,-1.25,0.0008934756344023801
180.0,2.0,4500.0,42200.0,-3.5,-1.5,1.1323091765896212
210.0,1.75,2500.0,37400.0,-5.0,-0.5,0.050992445897691085
100.0,1.25,3000.0,32800.0,-5.0,-1.0,0.3478538172943163
230.0,1.75,5000.0,34800.0,-3.5,-0.5,0.6973773616450417
220.0,1.75,5000.0,32800.0,-2.5,-1.0,0.8454515229960425
160.0,1.75,4500.0,24000.0,-3.0,-1.5,1.402003672725968
160.0,1.0,3500.0,30100.0,-3.5,0.0,0.07471155035441927
110.0,1.25,1000.0,34800.0,-5.0,-1.5,0.00333424733752488
140.0,2.0,4500.0,37400.0,-5.0,-1.0,2.962291861170905
140.0,2.25,1500.0,34800.0,-1.5,-1.25,0.043433571534585214
160.0,1.0,3500.0,24000.0,-4.0,-0.5,0.10411192896587353
170.0,1.75,5000.0,39600.0,-3.0,-0.5,1.1674688318250217
180.0,1.0,2000.0,32800.0,-1.5,-1.5,0.006250957282735578
230.0,2.0,3500.0,32800.0,-4.0,-0.25,0.32517321295421286
240.0,2.0,3000.0,24000.0,-3.5,-0.5,0.21108766960990383
100.0,1.0,4000.0,39600.0,-4.0,-1.25,0.4423067790034544
180.0,1.75,1500.0,39600.0,-1.5,-1.5,0.008033359401576207
170.0,2.0,1500.0,34800.0,-1.5,-1.0,0.01824559693947095
160.0,2.0,1000.0,37400.0,-2.0,-1.0,0.0036052755992664032
250.0,1.25,1000.0,37400.0,-1.5,-0.25,0.0003027373957715612
200.0,1.0,1500.0,42200.0,-3.5,-1.5,0.0011965021757514907
190.0,2.0,2000.0,39600.0,-4.0,0.0,0.0399817313709054
160.0,2.25,2500.0,32800.0,-5.0,-0.5,0.3240324147552055
130.0,1.75,2500.0,26700.0,-3.0,-1.0,0.17563489518725983
140.0,1.0,3500.0,26700.0,-3.5,-1.5,0.12572418348936543
140.0,2.25,2500.0,26700.0,-3.0,-1.5,0.3961280731677199
120.0,1.5,4500.0,39600.0,-3.0,-1.5,0.8793753457823427
190.0,1.25,5000.0,30100.0,-2.5,0.0,0.3933023659017641
140.0,1.5,4000.0,34800.0,-1.5,-0.5,0.4544323243728809
120.0,2.0,5000.0,24000.0,-5.0,-0.25,11.173282898405809
220.0,2.25,1500.0,24000.0,-1.5,-1.5,0.02402704421296723
240.0,2.25,2500.0,34800.0,-1.5,-1.25,0.11573915725542236
110.0,1.25,3000.0,24000.0,-3.5,-0.25,0.28983089510188326
210.0,1.5,4000.0,37400.0,-1.5,0.0,0.18792923217315816
210.0,1.5,5000.0,32800.0,-2.5,-0.5,0.523076581330448
120.0,1.5,1000.0,32800.0,-3.5,-0.5,0.0032529510078825145
150.0,1.75,3000.0,34800.0,-2.5,-1.5,0.251017138331041
200.0,1.25,4500.0,37400.0,-5.0,-1.0,0.20045126927067847
170.0,1.25,3500.0,42200.0,-2.5,0.0,0.08816949031734093
200.0,2.0,3500.0,24000.0,-3.0,0.0,0.5793274348662176
120.0,1.0,3500.0,39600.0,-2.0,-1.5,0.10469617098775158
240.0,1.5,5000.0,37400.0,-3.0,-1.25,0.3585407040552183
180.0,2.25,3500.0,34800.0,-5.0,-1.5,0.8951102167465368
250.0,1.75,1500.0,39600.0,-4.0,-0.25,0.004066102053519948
110.0,1.0,4000.0,26700.0,-2.0,0.0,0.29572001196378794
180.0,1.75,1000.0,42200.0,-5.0,-0.25,0.0018314569993457689
140.0,1.25,1500.0,30100.0,-1.5,-0.25,0.006122884948369105
140.0,1.0,5000.0,30100.0,-1.5,-0.25,0.41450421709350344
210.0,1.0,2000.0,42200.0,-3.5,-0.25,0.0033377677629561468
250.0,2.0,1500.0,30100.0,-4.0,-1.0,0.009949215143916765
160.0,2.25,1000.0,32800.0,-3.5,-1.5,0.007247578900861197
220.0,1.0,2000.0,26700.0,-1.5,-0.25,0.004970605012109956
170.0,1.0,2500.0,30100.0,-2.5,-1.25,0.017920525134954367
150.0,1.25,1000.0,39600.0,-5.0,-0.25,0.0011555431019628453
200.0,2.0,4500.0,24000.0,-4.0,-1.0,1.5833696828508623
110.0,1.5,1500.0,39600.0,-3.5,-1.5,0.015669349761096248
150.0,1.0,1500.0,24000.0,-2.0,-0.5,0.003740177171609544
250.0,1.0,3500.0,30100.0,-3.0,-1.25,0.032641974427856
210.0,2.25,3000.0,26700.0,-5.0,-0.5,0.3828515526820164
210.0,1.0,3500.0,42200.0,-2.5,-1.25,0.031425528748600766
240.0,1.5,3000.0,34800.0,-1.5,-1.0,0.04982534449442132
250.0,1.5,2500.0,37400.0,-1.5,-1.0,0.019404706232074465
170.0,1.25,3500.0,26700.0,-2.0,-1.0,0.13935402589412957
170.0,1.0,4500.0,37400.0,-2.5,-1.25,0.15252699299128272
150.0,2.0,4000.0,39600.0,-2.0,-0.25,1.0649610126049576
220.0,1.75,4500.0,37400.0,-2.5,-1.0,0.49989816109727053
250.0,2.0,4000.0,39600.0,-1.5,-0.25,0.3833859645124404
220.0,1.0,2500.0,26700.0,-5.0,-0.25,0.012117918857044276
100.0,2.0,2500.0,32800.0,-3.5,-0.5,0.6617444778587294
250.0,2.0,4000.0,42200.0,-3.5,-0.5,0.3597650285491751
200.0,1.0,2000.0,24000.0,-2.5,0.0,0.006793994989946634
210.0,1.25,1000.0,32800.0,-4.0,-0.25,0.0005084208876765657
220.0,2.25,3000.0,42200.0,-3.5,0.0,0.2486070607455964
140.0,1.75,4500.0,37400.0,-2.5,0.0,1.1937464944692135
180.0,1.25,2500.0,42200.0,-2.0,-1.0,0.01903140377210738
220.0,2.25,4000.0,39600.0,-1.5,-0.5,0.7830864837828206
230.0,1.25,5000.0,39600.0,-4.0,-0.5,0.19917087466759967
230.0,1.25,3500.0,34800.0,-2.0,-0.5,0.056125231538621555
230.0,1.75,3000.0,39600.0,-1.5,-1.0,0.07899203185466677
190.0,2.0,1500.0,30100.0,-2.5,-0.25,0.01662070615580747
100.0,2.25,1000.0,34800.0,-3.5,-1.25,0.021544013485136636
110.0,2.0,3500.0,34800.0,-1.5,0.0,1.2007097283823502
190.0,1.0,3000.0,39600.0,-5.0,-1.25,0.024442008423424567
130.0,2.25,4000.0,32800.0,-2.0,-1.25,2.819783016865052
200.0,1.25,2000.0,30100.0,-3.0,-1.5,0.00937540602975946
200.0,1.5,4000.0,39600.0,-2.0,-1.25,0.2054653786396947
240.0,1.25,1500.0,26700.0,-2.5,-0.5,0.0022264609395125133
120.0,2.25,5000.0,42200.0,-2.5,-0.5,5.888672792016914
170.0,1.25,2500.0,37400.0,-4.0,-1.25,0.025490738828482008
170.0,2.25,2000.0,39600.0,-3.0,-1.5,0.08134270536270163
150.0,2.25,3000.0,32800.0,-5.0,-1.0,0.8551689766539342
130.0,1.75,5000.0,42200.0,-5.0,-0.25,2.939855489673871
240.0,1.75,4500.0,24000.0,-2.0,-0.25,0.6461909930983694
240.0,1.5,1000.0,30100.0,-1.5,-0.25,0.0006892557691113307
240.0,1.0,4500.0,34800.0,-2.5,-0.5,0.08156054916028507
150.0,1.75,1000.0,32800.0,-2.5,-0.5,0.0024627067991730657
100.0,2.25,2500.0,42200.0,-2.0,-1.25,0.5254774562829747
210.0,1.75,2000.0,24000.0,-2.5,-1.5,0.03155630467351722
250.0,1.25,4000.0,24000.0,-4.0,0.0,0.12150284638286428
180.0,2.25,2500.0,32800.0,-2.0,-1.25,0.234087628713652
230.0,1.5,3000.0,30100.0,-2.0,0.0,0.06545054625459147
150.0,2.25,1500.0,39600.0,-2.5,-1.25,0.034911817055546725
190.0,1.0,3000.0,42200.0,-3.0,0.0,0.021024760800262887
130.0,1.75,2500.0,42200.0,-4.0,-1.25,0.15874921127841196
100.0,1.75,2000.0,37400.0,-4.0,-0.5,0.1562796457698823
160.0,2.25,5000.0,26700.0,-2.0,-0.5,5.048319966257898
130.0,2.25,5000.0,37400.0,-5.0,-1.25,8.958909700015704
190.0,1.5,3000.0,34800.0,-3.0,-1.5,0.07890197639942718
220.0,1.5,2000.0,32800.0,-4.0,-1.25,0.012573371681038838
130.0,1.5,4500.0,26700.0,-3.0,-1.0,1.308929835665401
180.0,2.25,4000.0,26700.0,-4.0,-1.25,1.7942936174918303
230.0,1.5,4500.0,42200.0,-3.5,0.0,0.217651950212143
140.0,1.25,2000.0,32800.0,-3.0,-1.25,0.016722351886664946
160.0,2.0,4000.0,30100.0,-5.0,0.0,1.5392705660501855
120.0,1.75,1000.0,24000.0,-4.0,-1.5,0.009187427667145885
100.0,1.5,2000.0,30100.0,-2.5,-1.5,0.06733409735417312
170.0,1.5,3500.0,24000.0,-3.0,0.0,0.26630695222600825
110.0,1.5,4000.0,30100.0,-3.0,-1.5,0.9477549661561235
200.0,1.75,3500.0,30100.0,-4.0,-1.0,0.2857142390708214
250.0,1.5,2500.0,34800.0,-2.0,0.0,0.02085448313462164
100.0,1.0,2000.0,24000.0,-4.0,-1.0,0.04529329993297759
190.0,1.25,3000.0,42200.0,-2.0,-1.0,0.03855576677183486
100.0,1.0,1500.0,26700.0,-3.0,-0.25,0.008825137146495271
110.0,2.25,4000.0,26700.0,-4.0,-0.5,7.147271619053528
150.0,2.0,4500.0,32800.0,-5.0,0.0,2.746223843231898
120.0,2.25,2000.0,37400.0,-3.5,0.0,0.2203878923298996
190.0,1.5,4000.0,37400.0,-3.5,-1.0,0.2325963310163275
250.0,1.75,3500.0,37400.0,-5.0,-1.0,0.14465175798782773
150.0,1.5,5000.0,26700.0,-4.0,-0.25,1.4693684821421271
180.0,2.25,4500.0,34800.0,-2.0,-0.5,2.3728122585930698
190.0,2.0,2000.0,26700.0,-5.0,-0.5,0.06468954288891501
230.0,2.25,1000.0,32800.0,-5.0,0.0,0.0033792158790051847
220.0,2.0,3000.0,24000.0,-2.0,-0.25,0.2544742626566227
120.0,1.75,2000.0,34800.0,-2.0,-0.25,0.06803761451119342
130.0,1.5,3000.0,42200.0,-3.0,-1.0,0.14773477077615269
110.0,1.5,3000.0,42200.0,-3.5,-0.25,0.27433880752763906
100.0,1.25,1500.0,26700.0,-3.5,0.0,0.018940674478659433
