d,h/d,b,E,ll,sdl,max_uz
130.0,1.0,2000.0,26700.0,-1.5,-0.5,0.014824971721962146
240.0,2.0,2500.0,37400.0,-2.0,-1.5,0.06530468944209145
110.0,1.5,2500.0,24000.0,-5.0,-1.5,0.30427243759889877
100.0,1.75,1500.0,42200.0,-2.5,-1.0,0.02840510705727911
160.0,1.5,4000.0,26700.0,-1.5,-1.25,0.44638940683482464
200.0,1.5,1500.0,42200.0,-3.0,-0.25,0.0033637559294033056
120.0,2.25,4000.0,42200.0,-2.0,-1.0,2.438211945037889
150.0,1.5,5000.0,26700.0,-3.0,-1.0,1.322431633927915
230.0,2.25,3000.0,24000.0,-2.5,-1.25,0.3512100337214728
230.0,1.0,3500.0,32800.0,-3.5,-1.25,0.035903961261222625
180.0,1.25,2000.0,24000.0,-3.5,-0.25,0.01478526966386977
240.0,2.0,3000.0,37400.0,-4.0,-0.5,0.13545732808190747
190.0,2.0,5000.0,30100.0,-2.5,-1.25,2.057405589200114
130.0,2.0,2500.0,26700.0,-3.5,-0.25,0.3700179999222059
190.0,1.75,5000.0,37400.0,-3.0,0.0,0.97397436171317
230.0,1.25,2000.0,37400.0,-2.0,-1.5,0.005788129606515242
230.0,2.25,5000.0,26700.0,-2.5,0.0,2.454845445034524
140.0,2.0,2000.0,30100.0,-3.5,0.0,0.10757635062061303
200.0,1.75,2000.0,32800.0,-4.0,-0.5,0.026729536973451304
250.0,1.0,5000.0,39600.0,-5.0,-0.25,0.10374462759768438
160.0,1.0,1500.0,30100.0,-3.5,-1.5,0.0024572579593132972
220.0,1.5,1000.0,24000.0,-2.0,0.0,0.0010421174378376931
180.0,1.75,2000.0,24000.0,-3.5,0.0,0.04593438948055696
250.0,2.25,3000.0,30100.0,-4.0,-0.5,0.2725070864944339
190.0,1.0,4000.0,34800.0,-1.5,-0.5,0.08071819094226688
230.0,2.0,5000.0,30100.0,-2.5,-0.5,1.4761570348641329
240.0,1.5,3500.0,24000.0,-2.0,-0.5,0.1414805404952154
160.0,1.0,5000.0,42200.0,-5.0,-1.0,0.2970971023279918
250.0,1.0,3000.0,32800.0,-4.0,-0.25,0.016192317894758872
170.0,2.0,1500.0,26700.0,-1.5,0.0,0.023780778033865923
210.0,2.0,1000.0,42200.0,-2.0,-1.0,0.0018842495527207274
220.0,1.25,5000.0,34800.0,-3.0,-0.25,0.2732452210633796
190.0,1.0,1500.0,34800.0,-4.0,-1.0,0.001551269747062689
130.0,2.0,2000.0,34800.0,-3.0,-1.0,0.10330125236169367
230.0,2.25,1000.0,39600.0,-1.5,-1.5,0.002798946485641089
160.0,1.25,4000.0,37400.0,-4.0,-1.25,0.1982873051907312
200.0,2.25,4500.0,26700.0,-2.5,-1.0,2.438547889165974
200.0,1.25,2000.0,32800.0,-2.5,-0.5,0.008603650045616099
130.0,2.25,1000.0,37400.0,-4.0,-1.25,0.012990733436886245
220.0,1.5,3500.0,26700.0,-2.0,0.0,0.1540609313042741
200.0,1.25,2000.0,34800.0,-3.5,-0.5,0.008109187399394813
210.0,1.25,4000.0,39600.0,-3.0,-1.25,0.09939273394001882
250.0,2.25,3500.0,34800.0,-3.0,-1.25,0.3877091470327707
100.0,2.25,3000.0,32800.0,-4.0,-1.5,2.405162747132601
170.0,1.0,2500.0,30100.0,-4.0,-1.5,0.017920525134954367
180.0,1.25,4000.0,24000.0,-2.0,0.0,0.23872087018775773
250.0,2.0,5000.0,39600.0,-2.5,-0.5,0.9361179565042661
100.0,1.0,2500.0,42200.0,-3.0,-1.25,0.04395917979939273
160.0,1.5,3000.0,34800.0,-2.5,-1.0,0.10810320279077028
130.0,1.5,2000.0,26700.0,-1.5,-0.5,0.04606795739166731
190.0,1.0,4500.0,42200.0,-2.5,-1.5,0.10650855828106434
240.0,1.75,1500.0,26700.0,-3.5,0.0,0.0073846607943282
180.0,2.0,1500.0,32800.0,-3.5,-1.25,0.017938470507566275
140.0,1.5,1000.0,32800.0,-5.0,0.0,0.0027313407879616287
150.0,1.75,1000.0,24000.0,-2.0,-1.25,0.003365699292208574
110.0,1.75,3500.0,39600.0,-1.5,-1.5,0.5969113489883523
110.0,1.5,3500.0,24000.0,-2.0,-1.5,0.5897968697753189
140.0,1.25,2500.0,26700.0,-4.0,-0.25,0.0639301055200789
210.0,2.0,1000.0,37400.0,-5.0,-0.25,0.002126078372332306
210.0,1.25,2500.0,42200.0,-3.0,-1.5,0.014200024423016124
240.0,2.0,3500.0,39600.0,-1.5,-0.5,0.2370517702442526
110.0,2.0,4500.0,32800.0,-5.0,-1.25,6.963565342391635
150.0,1.25,2500.0,37400.0,-3.0,0.0,0.03367759160154249
100.0,1.75,1500.0,39600.0,-5.0,-1.5,0.0551407836279397
170.0,2.25,3500.0,34800.0,-3.5,-0.25,0.8852855922168936
140.0,1.0,2000.0,24000.0,-3.0,0.0,0.013205043712259043
110.0,1.75,4500.0,37400.0,-3.5,-0.5,2.7686667383848853
190.0,1.25,4000.0,39600.0,-2.5,-0.5,0.1230164406806192
130.0,1.25,2500.0,37400.0,-1.5,-1.25,0.04646688368092901
100.0,1.5,1000.0,26700.0,-5.0,-1.25,0.009207094052693692
120.0,1.75,2500.0,34800.0,-5.0,-1.0,0.2937056817976394
180.0,1.75,2500.0,24000.0,-2.0,0.0,0.10515388607064588
170.0,1.5,2000.0,39600.0,-2.5,-0.25,0.017362343243596735
200.0,1.0,4500.0,26700.0,-4.0,-0.25,0.1574508727983213
160.0,1.75,3500.0,37400.0,-5.0,-1.5,0.41092917393312406
170.0,1.75,3000.0,37400.0,-3.5,-1.5,0.1604493747060787
110.0,2.0,2500.0,24000.0,-3.5,0.0,0.6794771749270758
120.0,2.25,4000.0,32800.0,-3.5,-1.25,4.033244325001355
240.0,1.75,2000.0,32800.0,-1.5,-1.25,0.018046562385904016
200.0,2.25,3000.0,34800.0,-4.0,-0.25,0.37543605630872723
220.0,1.5,5000.0,32800.0,-1.5,-0.5,0.4928527959609834
130.0,2.25,4500.0,24000.0,-4.0,-1.0,7.443337002121966
130.0,1.0,4000.0,34800.0,-3.0,-0.25,0.1832734130532728
240.0,1.0,1000.0,34800.0,-3.5,-1.5,0.00019146967619659543
130.0,1.25,2000.0,42200.0,-2.0,0.0,0.016233523755212576
190.0,1.0,4000.0,34800.0,-2.0,-0.5,0.08071819094226688
140.0,1.75,3000.0,32800.0,-5.0,-1.25,0.39033897911109977
230.0,1.25,3000.0,37400.0,-3.0,-0.5,0.02716299247472519
180.0,1.75,4000.0,30100.0,-3.0,0.0,0.5892119657018506
130.0,1.25,2500.0,32800.0,-3.5,-0.5,0.05899055807688744
160.0,1.25,2500.0,30100.0,-4.0,-1.5,0.037990441974902665
200.0,1.0,1500.0,37400.0,-2.5,-0.25,0.0013500639523197325
140.0,1.5,3500.0,34800.0,-4.0,-1.0,0.3316627902259754
150.0,2.0,1500.0,30100.0,-3.0,-0.25,0.027636708732595702
220.0,1.75,3000.0,30100.0,-5.0,-1.5,0.12852396791972118
190.0,1.25,4500.0,39600.0,-1.5,-1.0,0.20349932726417438
210.0,2.0,4500.0,42200.0,-1.5,-0.25,0.7778810980050898
200.0,2.25,1000.0,42200.0,-4.0,-0.25,0.0031617890606951
180.0,2.25,2000.0,42200.0,-2.5,-0.5,0.07073319595322788
190.0,2.25,5000.0,30100.0,-3.0,-1.0,3.2684433249398777
120.0,1.0,4500.0,26700.0,-4.0,-0.25,0.6074493549263154
220.0,1.75,1500.0,26700.0,-1.5,-1.5,0.009009930374224522
170.0,1.0,1000.0,34800.0,-2.0,-1.0,0.0003848211456110542
230.0,1.0,3500.0,37400.0,-2.5,-0.5,0.031487966026220386
150.0,1.0,5000.0,37400.0,-1.5,-0.25,0.30513125766157745
