d,h/d,b,E,ll,sdl,max_uz
170.0,1.0,1000.0,39600.0,-2.0,-1.25,0.0003381761582643248
240.0,1.75,1500.0,24000.0,-3.5,-1.0,0.008215435133712565
200.0,1.5,2500.0,37400.0,-1.5,-1.25,0.035119130837091006
160.0,2.0,4500.0,34800.0,-3.5,-1.5,1.599578748482925
110.0,2.0,2500.0,37400.0,-2.5,0.0,0.2906854224039958
180.0,1.5,2000.0,26700.0,-3.0,-1.25,0.023862404112789323
230.0,1.0,1000.0,26700.0,-3.5,0.0,0.00028354252498616507
210.0,2.0,4000.0,24000.0,-5.0,-1.0,0.8538317152518267
220.0,1.25,3500.0,32800.0,-2.0,-0.25,0.06804230408248989
120.0,1.5,4000.0,30100.0,-5.0,-1.25,1.2514502574851394
250.0,2.25,3000.0,42200.0,-2.5,-1.5,0.19437116831036536
160.0,1.0,1500.0,24000.0,-5.0,-0.25,0.004109081365295647
160.0,1.25,4000.0,42200.0,-5.0,-1.0,0.21087995869089407
180.0,1.5,2000.0,42200.0,-5.0,-1.0,0.016470302192550412
220.0,1.25,5000.0,34800.0,-3.0,0.0,0.2732452210633796
180.0,1.0,2500.0,26700.0,-5.0,-1.0,0.020422855332301957
230.0,2.0,1000.0,39600.0,-4.0,0.0,0.0017831047284271931
170.0,2.0,4500.0,26700.0,-3.0,-0.25,1.9312757300317973
140.0,2.0,1500.0,32800.0,-4.0,-1.25,0.034659806520718345
230.0,1.75,3000.0,37400.0,-3.5,0.0,0.08363862196618956
180.0,1.25,1000.0,42200.0,-4.0,-1.5,0.0004963903514117886
180.0,1.75,2000.0,30100.0,-1.5,-1.25,0.03662542682807741
100.0,1.5,3500.0,37400.0,-3.5,-0.25,0.8352795488787503
240.0,1.25,1500.0,34800.0,-3.0,-0.5,0.001708232962208337
170.0,1.75,3000.0,37400.0,-3.5,0.0,0.1604493747060787
110.0,1.0,2000.0,32800.0,-3.0,-1.0,0.01742975753776279
100.0,2.25,2000.0,39600.0,-2.5,-1.25,0.23978202684720118
100.0,1.75,3500.0,26700.0,-2.0,-1.5,1.178343244070402
120.0,2.25,1500.0,37400.0,-1.5,-1.0,0.05615411750671954
170.0,2.0,1000.0,26700.0,-5.0,-0.5,0.005613719784560349
120.0,1.0,4500.0,42200.0,-3.5,-0.5,0.34590066345005993
180.0,1.5,4000.0,26700.0,-1.5,-0.5,0.3831832249329468
180.0,2.0,5000.0,32800.0,-2.5,-1.0,2.220525957912855
190.0,1.75,4000.0,42200.0,-2.0,-1.25,0.3573405610771002
140.0,2.25,4000.0,30100.0,-1.5,-0.25,2.4601919238625607
100.0,2.0,2500.0,26700.0,-2.0,-1.25,0.5419530306216076
240.0,1.5,4500.0,42200.0,-3.0,-1.5,0.20629895552713873
170.0,2.0,4000.0,39600.0,-5.0,-1.0,0.9754375243316842
120.0,1.25,1000.0,37400.0,-3.5,-1.5,0.0015425857512837288
200.0,1.0,1500.0,30100.0,-4.0,-1.25,0.001677488100224414
110.0,1.5,3500.0,24000.0,-5.0,-1.5,1.1795937395506377
230.0,2.0,5000.0,24000.0,-3.5,-0.5,1.851346947954518
160.0,1.5,1000.0,30100.0,-2.5,-0.25,0.0014954388561982813
220.0,2.25,4000.0,26700.0,-2.5,0.0,1.1614316380961989
150.0,1.25,1500.0,37400.0,-2.0,-0.5,0.004006464714431705
150.0,1.5,4500.0,37400.0,-4.0,-1.0,0.681035561956387
250.0,1.0,5000.0,34800.0,-3.0,-1.25,0.118054231424337
240.0,1.0,5000.0,42200.0,-2.5,-1.5,0.10270023290732279
250.0,1.25,4500.0,34800.0,-1.5,0.0,0.13616586840218786
130.0,1.25,3500.0,30100.0,-2.5,-1.25,0.19349913718915884
250.0,1.0,2500.0,34800.0,-4.0,-0.5,0.007310649803189052
120.0,1.5,4000.0,34800.0,-3.5,-0.5,0.8118244127353684
100.0,1.75,4500.0,39600.0,-4.0,0.0,3.8670754490422565
100.0,2.0,4000.0,34800.0,-3.0,-1.25,3.181111991598228
100.0,1.25,4000.0,34800.0,-3.5,-0.25,0.7855787482893732
240.0,1.0,4500.0,42200.0,-1.5,0.0,0.06725846233751165
200.0,1.0,4500.0,34800.0,-1.5,-0.25,0.12080282482189197
220.0,1.0,4000.0,24000.0,-2.5,-0.25,0.08910105569088997
170.0,2.25,5000.0,39600.0,-5.0,-1.0,3.7836840856264176
130.0,1.25,4000.0,30100.0,-1.5,-1.5,0.3674683126854988
110.0,1.75,1500.0,30100.0,-3.0,-1.5,0.028680409141935682
210.0,2.0,4500.0,34800.0,-2.0,0.0,0.9432925966724062
230.0,2.25,3500.0,30100.0,-1.5,-1.25,0.5373769338893302
220.0,1.25,3500.0,42200.0,-4.0,-1.5,0.052885961467206546
200.0,2.0,5000.0,37400.0,-1.5,0.0,1.5487245621434276
160.0,2.25,4000.0,30100.0,-3.5,-0.25,1.854153434171466
120.0,1.5,2500.0,26700.0,-3.0,0.0,0.1228891967116739
220.0,1.25,2000.0,42200.0,-3.0,0.0,0.005442872745712627
140.0,1.75,3500.0,32800.0,-3.0,-1.5,0.46608364474535235
120.0,2.25,2000.0,39600.0,-3.0,-0.5,0.16188987152394507
130.0,1.5,3500.0,32800.0,-2.0,-1.0,0.3899355078319873
150.0,1.25,1500.0,39600.0,-2.0,0.0,0.003783883341405406
180.0,1.5,1000.0,26700.0,-2.5,-1.25,0.0014471598448151928
250.0,1.5,4500.0,30100.0,-2.5,-0.25,0.29120274911688626
150.0,1.25,1000.0,39600.0,-2.5,-1.5,0.0007459259099542905
170.0,1.25,2500.0,39600.0,-2.0,-0.25,0.02407458667090468
120.0,1.5,1500.0,42200.0,-4.0,-1.5,0.015620983689011842
160.0,2.25,3500.0,32800.0,-2.0,-0.5,1.01395369433315
130.0,2.25,5000.0,39600.0,-4.0,-1.5,7.050993759517722
120.0,1.75,5000.0,24000.0,-2.0,-1.0,3.8338075201208435
110.0,2.0,1000.0,24000.0,-3.0,-1.25,0.013447335886888092
150.0,1.75,5000.0,37400.0,-2.0,-1.5,1.6195127628153445
240.0,1.25,2500.0,24000.0,-1.5,-1.0,0.01933628705767186
150.0,2.25,3000.0,37400.0,-2.0,-0.5,0.5624908242844783
210.0,1.25,3000.0,32800.0,-2.0,-0.25,0.03756115077203371
150.0,1.5,3000.0,26700.0,-2.0,-0.5,0.17099866287257798
140.0,2.25,3500.0,39600.0,-2.5,-1.5,1.1143461016709078
110.0,2.25,1500.0,24000.0,-3.5,0.0,0.1298373361571106
220.0,1.75,4500.0,32800.0,-2.0,-1.5,0.5700058298991851
200.0,1.25,5000.0,39600.0,-2.5,-0.5,0.2963047497021109
160.0,1.5,3000.0,30100.0,-2.5,0.0,0.12498310488672712
210.0,1.75,3500.0,34800.0,-2.0,-0.5,0.1952432125780868
230.0,2.25,5000.0,37400.0,-2.0,-1.0,1.7525233572102992
130.0,1.5,3500.0,37400.0,-3.0,-0.25,0.3419755255805903
200.0,1.5,3000.0,24000.0,-3.0,-1.0,0.10700775699818897
210.0,2.0,1000.0,32800.0,-3.0,-1.0,0.002424247900159101
240.0,1.0,2000.0,26700.0,-1.5,-1.25,0.004123141639768254
190.0,1.75,5000.0,42200.0,-4.0,-1.0,0.8631905477875661
130.0,2.0,2000.0,32800.0,-3.0,-0.5,0.10960010921065746
240.0,1.0,1500.0,30100.0,-1.5,-0.25,0.0011325633392714157
250.0,1.5,1500.0,37400.0,-4.0,0.0,0.00265592134145558
200.0,2.25,2500.0,26700.0,-2.5,-1.25,0.2267026086570085
140.0,1.0,3000.0,37400.0,-2.0,-0.25,0.04312666843876378
190.0,1.5,1000.0,26700.0,-3.5,-0.25,0.0012304761940455434
190.0,1.75,2000.0,26700.0,-2.5,-0.25,0.03510707453233174
240.0,2.25,2000.0,39600.0,-3.0,-1.25,0.04047246788098627
110.0,1.0,1000.0,26700.0,-4.0,-0.5,0.001851380219762849
160.0,1.75,3000.0,39600.0,-4.0,-0.5,0.18224797235684725
150.0,1.0,2500.0,32800.0,-4.0,-1.0,0.023939571396950153
190.0,1.25,4000.0,42200.0,-4.0,0.0,0.11543722869014031
190.0,1.25,2000.0,30100.0,-3.0,-0.5,0.010023761124349806
250.0,1.5,5000.0,24000.0,-5.0,0.0,0.529633869227391
130.0,1.0,3000.0,24000.0,-2.0,-0.25,0.08393832924681732
210.0,1.75,3000.0,24000.0,-5.0,-0.5,0.15806319154083906
250.0,1.5,3000.0,34800.0,-3.5,-1.5,0.04723100999020376
190.0,2.0,5000.0,37400.0,-1.5,-1.5,1.6558264254621764
140.0,2.0,1500.0,34800.0,-5.0,-0.5,0.03920143633995714
160.0,1.75,3500.0,24000.0,-5.0,-0.5,0.6403646294977463
180.0,2.25,2500.0,34800.0,-1.5,-1.25,0.22063431670274009
210.0,2.0,2000.0,39600.0,-4.0,-1.25,0.03230376010594598
230.0,2.25,3000.0,24000.0,-2.5,-1.25,0.3512100337214728
140.0,1.0,2000.0,24000.0,-2.5,-0.5,0.013205043712259043
140.0,2.25,1000.0,42200.0,-1.5,-1.0,0.007599407492900942
140.0,1.25,1500.0,32800.0,-2.5,-0.25,0.005618866980059419
110.0,1.75,3500.0,32800.0,-3.0,-0.5,0.8413870769556535
230.0,1.0,3000.0,34800.0,-5.0,-1.5,0.018292662253162964
140.0,2.25,2500.0,32800.0,-4.0,0.0,0.45740724996056203
110.0,1.0,3000.0,30100.0,-2.0,0.0,0.08285492556599866
170.0,1.5,2000.0,42200.0,-3.5,-1.5,0.016292625413201242
190.0,1.25,2500.0,32800.0,-3.5,0.0,0.022743390337923997
100.0,1.75,1000.0,42200.0,-1.5,0.0,0.005841426666154314
230.0,2.0,4000.0,24000.0,-1.5,-1.0,0.7582168792918589
200.0,1.25,1500.0,42200.0,-3.5,0.0,0.0020597141937096167
100.0,2.0,4500.0,30100.0,-3.5,-0.25,7.574924729695988
150.0,2.25,3500.0,34800.0,-3.5,-1.25,1.1598421635388036
200.0,2.0,3500.0,32800.0,-1.5,-1.25,0.42389812299807994
220.0,1.25,2500.0,32800.0,-5.0,-1.0,0.01712918600281973
170.0,1.0,2500.0,30100.0,-5.0,-1.5,0.021504630161945246
190.0,1.0,2500.0,39600.0,-4.0,-1.0,0.010732494830957858
190.0,1.75,1500.0,26700.0,-2.5,-0.5,0.011026975389386361
210.0,1.75,2500.0,30100.0,-3.5,-1.5,0.06335938460365774
220.0,2.25,4500.0,26700.0,-1.5,-1.5,1.9618313750535685
100.0,2.0,2000.0,39600.0,-3.0,-1.0,0.17451298802925572
130.0,1.75,1000.0,37400.0,-5.0,-0.5,0.005485611330606549
220.0,2.25,4500.0,37400.0,-4.0,-0.25,1.4005587647003492
210.0,1.75,1500.0,34800.0,-4.0,-1.25,0.006775338403589026
130.0,1.75,5000.0,24000.0,-5.0,-1.0,5.169245901308303
250.0,1.0,5000.0,32800.0,-4.0,-0.25,0.12525266015443282
160.0,2.0,4500.0,39600.0,-5.0,-0.25,1.8742538879018658
230.0,2.25,4000.0,39600.0,-5.0,-0.25,0.7380383770978725
