d,h/d,b,E,ll,sdl,max_uz
180.0,2.0,1000.0,42200.0,-2.5,-0.25,0.0027427752941503072
240.0,1.5,5000.0,34800.0,-2.5,-1.0,0.3853282277757693
200.0,2.25,1000.0,26700.0,-2.0,-0.5,0.004826222122020466
230.0,2.0,1000.0,26700.0,-4.0,-1.5,0.0026446047657642663
120.0,1.25,1000.0,37400.0,-3.5,-1.25,0.0015425857512837288
210.0,1.5,4000.0,39600.0,-5.0,-1.5,0.17748871927642207
210.0,2.25,4000.0,34800.0,-1.5,-1.5,0.9457442765864512
170.0,2.0,3500.0,34800.0,-3.0,-1.5,0.542148262411098
130.0,2.0,2500.0,39600.0,-5.0,-0.5,0.3326424443923335
180.0,1.75,2000.0,39600.0,-1.5,-0.5,0.027839023926583207
110.0,2.0,3500.0,24000.0,-3.5,-0.5,2.611543659477599
180.0,1.25,4000.0,26700.0,-5.0,-0.25,0.2340878808673393
160.0,1.5,2000.0,26700.0,-4.0,0.0,0.0308872382785548
120.0,1.25,1500.0,26700.0,-3.0,-0.5,0.009590908662515444
180.0,2.25,3500.0,42200.0,-5.0,-0.25,0.7381477616358738
150.0,1.25,2500.0,42200.0,-4.0,-1.5,0.03288626571842635
230.0,1.0,3500.0,34800.0,-1.5,-0.5,0.033840515212511704
180.0,1.0,2500.0,34800.0,-5.0,0.0,0.015669259694615613
250.0,1.75,3000.0,42200.0,-5.0,-1.0,0.062188634389552494
120.0,1.25,4500.0,30100.0,-3.5,-1.5,0.8819218439815606
230.0,1.25,4000.0,37400.0,-2.5,-1.0,0.09345432093631993
210.0,1.75,1000.0,37400.0,-2.0,-0.5,0.0013013592585391102
190.0,1.5,3500.0,34800.0,-3.0,0.0,0.14470820233717563
130.0,1.75,3000.0,24000.0,-3.0,0.0,0.5036094003330135
230.0,1.0,4500.0,30100.0,-1.5,-1.25,0.10713789437063496
160.0,2.0,3000.0,26700.0,-5.0,-0.25,0.5488957059171308
150.0,2.25,3000.0,34800.0,-3.0,-1.0,0.6045160007020235
120.0,1.75,1500.0,39600.0,-3.0,-1.0,0.019916206384724095
100.0,1.25,5000.0,34800.0,-5.0,-0.5,2.5454418160457974
200.0,1.0,3500.0,39600.0,-4.0,-1.0,0.0387674964575736
230.0,1.25,1500.0,30100.0,-3.0,0.0,0.002243933918367784
140.0,2.0,2500.0,30100.0,-5.0,-1.0,0.3503904845223571
240.0,1.25,1500.0,24000.0,-1.5,-0.25,0.002476937795203585
220.0,1.0,1500.0,34800.0,-2.5,-0.5,0.0011809479333414355
110.0,2.0,4500.0,24000.0,-3.5,-1.25,7.137654478077728
200.0,2.25,2000.0,32800.0,-4.0,-1.25,0.07237323371120646
110.0,1.75,2500.0,39600.0,-2.0,-1.5,0.16754523969018867
240.0,1.75,4500.0,37400.0,-2.0,-1.5,0.4146680168465789
100.0,2.25,4000.0,26700.0,-3.0,-1.5,6.659112972659273
210.0,1.5,2500.0,34800.0,-1.5,-0.25,0.030158850384456985
130.0,2.0,1000.0,32800.0,-5.0,-0.25,0.010218916615126219
140.0,1.75,2000.0,24000.0,-4.0,-0.5,0.08875210689305267
170.0,1.5,4000.0,26700.0,-2.0,-1.5,0.41350860761621927
200.0,1.25,5000.0,39600.0,-2.0,0.0,0.2963047497021109
170.0,1.0,4000.0,42200.0,-2.0,-1.0,0.08448110124925985
130.0,1.25,1500.0,24000.0,-4.0,-0.5,0.010789912563594515
190.0,2.25,2000.0,24000.0,-4.0,-1.25,0.10575020137411922
250.0,1.5,1500.0,39600.0,-4.0,-1.25,0.002508370155823552
220.0,2.0,4500.0,39600.0,-1.5,-0.25,0.7810564667718115
170.0,1.25,4500.0,32800.0,-5.0,-0.5,0.3500865123042144
140.0,1.75,2500.0,26700.0,-2.5,-1.0,0.16071214690650945
220.0,2.25,3000.0,32800.0,-1.5,-1.25,0.3198542061946413
120.0,1.75,2000.0,42200.0,-2.0,-1.0,0.05610684798601792
120.0,1.5,5000.0,39600.0,-3.0,-1.25,1.354487103915364
100.0,2.0,3000.0,24000.0,-1.5,-1.25,1.2506039759380756
110.0,1.75,5000.0,24000.0,-2.0,0.0,4.266278454172166
240.0,2.25,2000.0,42200.0,-3.5,-1.5,0.03797890350766131
220.0,2.25,3000.0,34800.0,-5.0,0.0,0.30147178049299606
220.0,1.25,2000.0,37400.0,-2.5,-0.5,0.0061414232585047515
200.0,1.25,4000.0,24000.0,-3.5,0.0,0.18984819747911785
150.0,1.75,3500.0,37400.0,-3.5,-1.0,0.42043261197049503
120.0,2.25,4500.0,30100.0,-4.0,0.0,7.5456863289346945
250.0,1.5,3000.0,34800.0,-2.5,0.0,0.04723100999020376
100.0,1.25,2000.0,32800.0,-5.0,-0.25,0.06882920036492879
190.0,1.75,4000.0,39600.0,-1.5,-0.25,0.3808023151005814
110.0,1.25,2500.0,26700.0,-3.0,-1.0,0.08526457156683259
120.0,1.75,4500.0,42200.0,-2.0,0.0,1.4700079462488809
230.0,2.0,2000.0,30100.0,-1.5,0.0,0.03774009009233083
220.0,1.25,2000.0,32800.0,-5.0,-1.25,0.007002720422827361
190.0,1.75,1500.0,32800.0,-3.0,-1.5,0.008976226917565593
210.0,1.0,5000.0,37400.0,-3.5,0.0,0.1482659172138983
200.0,1.0,4500.0,39600.0,-2.5,-0.5,0.10616005817060235
210.0,1.0,2500.0,30100.0,-2.5,0.0,0.011408298022490425
180.0,1.25,4500.0,30100.0,-2.5,0.0,0.31465263569260254
110.0,1.75,3500.0,24000.0,-4.0,0.0,1.8254675019674809
240.0,1.0,2000.0,30100.0,-3.5,-1.0,0.0036574047103518047
250.0,1.5,4500.0,39600.0,-2.0,-1.25,0.2213435037367148
240.0,1.5,4500.0,24000.0,-2.5,-1.0,0.3627423301633352
170.0,1.75,4500.0,39600.0,-4.0,-1.25,0.7871108180549763
210.0,1.75,2500.0,30100.0,-3.0,-1.0,0.06335938460365774
190.0,1.25,1500.0,42200.0,-3.5,-1.25,0.0021839538694604175
110.0,2.0,2000.0,32800.0,-4.0,-0.5,0.2261377159392063
200.0,2.25,2500.0,37400.0,-3.5,-1.5,0.1618438409345794
230.0,2.25,1000.0,26700.0,-3.0,-1.0,0.004151246473093234
250.0,2.25,3000.0,32800.0,-2.0,0.0,0.2500751006586045
140.0,1.25,5000.0,34800.0,-3.0,-1.5,0.6184260971134096
180.0,2.0,5000.0,26700.0,-4.0,-1.25,2.727837132020127
170.0,2.25,5000.0,32800.0,-4.0,-0.25,3.806755333932801
170.0,1.5,5000.0,39600.0,-2.5,-1.0,0.6805715788281075
240.0,1.25,3500.0,30100.0,-2.0,0.0,0.0615042830461016
130.0,1.0,4000.0,42200.0,-2.5,-0.5,0.1511354211919454
210.0,2.0,1500.0,32800.0,-4.0,-1.25,0.01232348676270258
190.0,1.5,4000.0,24000.0,-5.0,-0.25,0.39541376270604006
230.0,1.75,3500.0,32800.0,-3.5,-1.5,0.1708791271739389
110.0,1.0,5000.0,39600.0,-1.5,-0.25,0.48715546393692005
140.0,1.0,3000.0,42200.0,-3.5,-0.25,0.042998923568186
100.0,1.5,4500.0,37400.0,-2.0,-0.5,1.37909701275359
170.0,1.75,3000.0,30100.0,-2.0,-1.0,0.19797272771318392
200.0,1.0,5000.0,24000.0,-1.5,-1.5,0.26746661800559574
200.0,1.0,3500.0,37400.0,-4.0,-1.25,0.04104793742722502
150.0,2.25,4500.0,26700.0,-1.5,0.0,3.9198229492011176
100.0,2.25,4500.0,37400.0,-2.5,-0.5,6.296346629782673
150.0,2.0,1500.0,26700.0,-1.5,-0.25,0.03115598999428488
250.0,2.0,3000.0,42200.0,-3.5,-0.5,0.11379903481229035
190.0,2.25,2500.0,39600.0,-3.5,0.0,0.16492338718423355
160.0,1.5,1000.0,30100.0,-3.5,-0.25,0.0014954388561982813
230.0,1.0,1500.0,37400.0,-5.0,-1.5,0.0010356371240488813
170.0,1.25,1000.0,34800.0,-2.0,-1.5,0.0006488176624049551
190.0,1.0,1000.0,26700.0,-3.0,-1.25,0.00039518964568512337
160.0,1.0,3500.0,42200.0,-3.5,-0.25,0.05328951814169926
220.0,2.0,2500.0,37400.0,-4.0,-1.25,0.07872730190108218
130.0,1.0,3000.0,26700.0,-2.5,0.0,0.07545018359130237
140.0,1.0,2500.0,42200.0,-2.5,-0.5,0.01830869629313792
160.0,1.5,1000.0,42200.0,-2.5,-1.25,0.001066651885581272
180.0,2.25,2000.0,24000.0,-3.5,-1.25,0.12437253622027473
210.0,1.5,3000.0,26700.0,-2.0,-1.25,0.08308972929373022
150.0,2.0,1000.0,30100.0,-2.5,-1.25,0.005436629616457637
140.0,2.25,2500.0,37400.0,-2.5,-1.5,0.2827973142474259
220.0,1.5,3000.0,32800.0,-3.0,-0.5,0.06372894215836862
230.0,2.0,1000.0,30100.0,-4.0,-1.5,0.002345878646042492
220.0,2.0,1500.0,30100.0,-3.5,-0.5,0.012652982257158312
240.0,1.0,5000.0,34800.0,-1.5,-0.25,0.12453878818033912
150.0,1.5,1500.0,32800.0,-2.5,-1.25,0.009357456158478375
250.0,1.5,4000.0,32800.0,-2.0,-1.0,0.15875959017564295
150.0,2.25,1000.0,39600.0,-4.0,-1.0,0.007986681533075574
100.0,1.75,3500.0,37400.0,-4.0,-1.5,1.559164007591146
190.0,1.75,4000.0,42200.0,-4.0,-1.25,0.3573405610771002
150.0,1.5,3000.0,32800.0,-3.0,-0.25,0.1391970822795109
160.0,1.0,4000.0,42200.0,-3.0,0.0,0.09119875131360765
130.0,2.0,1500.0,37400.0,-1.5,-0.5,0.0303719315659958
250.0,1.0,1500.0,24000.0,-1.5,-0.5,0.0013464637817794
210.0,1.5,4000.0,37400.0,-5.0,-0.25,0.18792923217315816
200.0,1.0,5000.0,26700.0,-5.0,-1.0,0.24041943194654472
130.0,1.5,4000.0,32800.0,-3.5,-0.5,0.677456148226107
160.0,1.25,1500.0,24000.0,-3.5,-0.25,0.005787460425344896
250.0,1.0,1000.0,32800.0,-1.5,-1.5,0.0001925672043976773
140.0,2.25,3500.0,42200.0,-5.0,-0.25,1.5688329971622654
110.0,2.25,2000.0,34800.0,-3.5,-1.0,0.30750046193298614
240.0,2.0,4000.0,32800.0,-2.0,-0.25,0.4882931469972749
100.0,2.25,1000.0,37400.0,-3.0,0.0,0.018517490701948126
100.0,1.75,1000.0,26700.0,-3.0,-1.0,0.009232517052861424
160.0,2.0,2500.0,34800.0,-2.0,-1.5,0.1522737270622286
150.0,2.25,3500.0,30100.0,-3.0,-1.0,1.3409470861920099
180.0,1.75,4500.0,34800.0,-5.0,-1.0,0.9056779067196548
130.0,1.25,3000.0,30100.0,-2.5,-1.25,0.1008583063044774
120.0,1.75,2000.0,34800.0,-2.0,-1.5,0.06803761451119342
160.0,1.25,5000.0,24000.0,-5.0,-0.25,0.9010963458719892
110.0,1.5,5000.0,24000.0,-1.5,0.0,2.4870110332325464
140.0,1.5,3500.0,39600.0,-1.5,-1.5,0.23118050291782927
130.0,2.0,3000.0,37400.0,-2.0,-0.25,0.4870439177943535
